,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,y
0,11.432575,11.861041666666667,8.012591666666667,28.70060139676592,31.60773585028825,22.045197128851683,178.64253801191265,0.8909584451833467,0.815561196741454,3.3323870912716864,0
1,39.554825,47.55144166666667,28.041308333333333,43.06717807742584,51.18229140781927,35.01431614765971,512.7399164628226,0.879522625492335,0.49173931693969897,8.30438344109324,0
2,25.064083333333333,32.618566666666666,19.219958333333334,38.23754189266167,49.19600568419035,30.51511499784324,476.6322546070273,0.8688903878685121,0.6743520327023173,5.492309509158203,0
3,27.231333333333332,31.77545,21.717491666666668,42.81564999960749,49.719819595718896,35.10901067686562,350.9820583553051,0.9120347597079328,0.6842704507048206,5.421594105783469,0
4,81.46290833333333,83.58071666666666,68.624675,61.74467216590375,63.12014444549158,54.93896512929334,667.6572515539574,0.9102770946309202,0.34914903452742,10.271743138885064,0
5,28.338841666666667,30.076116666666667,20.989825,37.4812310095546,40.284863446705664,31.703490157016496,291.6932774478986,0.8968803603680111,0.5512500288154963,7.385027009982656,0
6,71.57896666666667,70.86139166666666,61.44639166666666,64.18309393912767,62.829015823873895,58.063886448290134,493.8906809664489,0.9359912502435629,0.4434408005211994,8.976834044129655,0
7,26.4124,33.4373,20.499716666666668,42.00642997891315,50.98904770023331,36.02058763059059,492.70850638727524,0.880993851874372,0.6610176498342699,5.878206764917795,0
8,25.149183333333333,31.626158333333333,16.723258333333334,44.38064962345327,55.366453297476056,30.739538692861522,566.2853892014923,0.8757042736460019,0.7228216242812782,4.956538325957693,0
9,32.146125,37.6622,23.291033333333335,48.274802148578246,57.402499287864934,38.77336735783411,517.6453541008809,0.9010693688437281,0.6263444757875736,6.5284961987728245,0
10,27.17975,31.443133333333332,26.5872,33.2035762120714,35.508455558954154,33.295311674368406,167.4525632213126,0.9291486046788169,0.5502578559384139,7.012800155613882,0
11,72.48294166666666,73.89819166666666,67.25534166666667,62.73354319936501,60.972828457135435,60.29552105228544,412.87878593330186,0.9451000332197995,0.3867879500906224,9.745727175982056,0
12,24.790825,26.04531666666667,17.973033333333333,40.62855610059721,43.4415313542205,32.448764066841676,276.83351143941496,0.9143284953420298,0.6717282003663931,5.697885798794173,0
13,28.343033333333334,34.040258333333334,21.907133333333334,46.978976093555815,55.937406723348055,38.819478904911755,515.1030939160638,0.8965178961870099,0.6850837567395988,5.586422834723233,0
14,36.06346666666666,41.50864166666667,30.877525,48.66648715473742,53.53683490820375,43.81956687988874,418.8593404807407,0.9163174462872696,0.602655624828138,6.675695927061012,0
15,48.06314166666667,52.42968333333334,40.757016666666665,48.591338269249164,52.86946508997157,44.94848765457027,484.33627294707935,0.9027681015809706,0.4259347578775473,9.344783547947413,0
16,36.249633333333335,39.25856666666667,31.690125,41.13615826170721,44.80197569987536,40.02176452653866,270.437083998283,0.9257311657426294,0.4724647286098627,8.612788472513879,0
17,28.519508333333334,31.490075,26.41585,41.56774433890935,43.27824474445609,38.65121281552279,239.78654429057184,0.9309599395018591,0.6409479176650232,6.04091364141818,0
18,74.64251666666667,74.48344166666666,62.77515833333333,58.148018358321735,57.50622582951284,51.7683063069635,615.5641514071524,0.9033740577516791,0.3536827639079523,10.313376433351648,0
19,45.672783333333335,51.44448333333333,33.43864166666667,56.07242738268416,63.30657431288678,43.871268143151084,593.4048640096017,0.9099636664442906,0.5687238495660767,7.389506820767334,0
20,48.86595,50.423383333333334,35.990825,61.28557060133188,63.69675904800591,46.831210114830206,501.25348933778304,0.9290531789963202,0.6146918052190746,6.644717988663392,0
21,37.720166666666664,43.053716666666666,35.18698333333333,44.513364584570425,50.385779884008166,44.12677706222971,339.6431796574699,0.9241723857762184,0.5039649140091117,8.222571905844745,0
22,36.84475,39.7884,30.486516666666667,52.161550310270044,56.757109176795346,45.09106657494796,368.71386977173006,0.9338583047614856,0.6375464341943926,6.318504849350564,0
23,51.816858333333336,56.1549,46.96494166666667,57.58941222826117,62.35326753792993,53.024814121125694,384.18026577606054,0.9445164505170014,0.537151698471759,7.568874555068332,0
24,34.685341666666666,40.052191666666666,32.75836666666667,46.347512142508045,52.306176509375355,45.36097254247189,316.9940001461424,0.9341704999475124,0.5869385196716215,6.9877944234611915,0
25,60.7295,62.901091666666666,53.838675,57.632111677576646,57.7928078755618,52.4590789655236,495.6389698710973,0.9222742867686837,0.44092402959546384,9.051395312191284,0
26,30.934816666666666,37.301741666666665,25.811391666666665,40.2492929685279,48.03749397050805,36.760307650552434,361.6806272024402,0.9047008987647338,0.5729354541799184,7.099591174848968,0
27,16.459575,18.73506666666667,11.105383333333334,36.25755230503995,40.915655850324846,27.000692787773467,251.57957505499536,0.9064465663798289,0.7894213650394832,3.844630233182142,0
28,34.88014166666667,40.10678333333333,28.0356,49.326219285284076,56.10436062065992,42.9412554075138,395.37184081418576,0.9253017602775955,0.6203709722796316,6.538548659698662,0
29,36.460483333333336,40.564575,25.587133333333334,54.587480754287625,61.14337696542482,40.51600598671537,510.29947943110136,0.9159881933669014,0.6588182977744512,6.066495725858844,0
30,29.596516666666666,33.33289166666667,18.926583333333333,53.26007511447691,59.20511302360856,37.74012820142139,558.469578867648,0.9012857264809029,0.721918463548823,5.065357976702726,0
31,22.9724,26.03735,13.052908333333333,43.70343661056111,50.04896324245055,28.656201057390657,517.4006183021125,0.8670042388665747,0.7281675936631165,4.937301356754457,0
32,26.721808333333332,24.631883333333334,16.319991666666667,28.698653006658645,25.97123165067563,18.881543377946198,174.96721870594757,0.8646841072744078,0.47252817362867666,8.009625281114836,0
33,29.287441666666666,31.265916666666666,18.680475,39.537506062239146,40.766788627423864,29.189104338908866,389.65245610748127,0.8656708518612622,0.551454226102156,7.440680083839263,0
34,29.162983333333333,35.259908333333335,17.337583333333335,47.80813619493083,56.50307165094299,32.6476633287344,614.9050790759145,0.8755417709278231,0.6633643655316581,5.972380884012593,0
35,49.374766666666666,52.4978,36.3282,57.96563133971908,60.757313786023595,47.54763612869379,690.4393576970986,0.8947271273817395,0.5546545231852853,7.501899145596491,0
36,37.48190833333334,39.90349166666667,27.254975,44.31466994903152,49.35570984673334,37.57779791423,405.3126524372095,0.9020103575429679,0.49887172657482676,8.282846216333251,0
37,33.840091666666666,37.2815,25.803608333333333,53.5390210126371,59.48455842555556,42.98435322277086,408.5478719949026,0.9305811498949011,0.6511174066137213,6.19793699723042,0
38,28.3547,38.68504166666666,21.370633333333334,40.5267040099488,54.43603410960058,32.61527373688932,616.2923351185577,0.8593823494836997,0.6441749771847073,5.972167538452995,0
39,21.341508333333334,25.773866666666667,18.617791666666665,30.89952529934611,37.00207557757928,30.124274958742667,202.49966744486954,0.9122426990322366,0.6624744847413377,5.534268923636717,0
40,44.15564166666667,44.66388333333333,34.94918333333333,48.591822535672236,51.22344035940045,43.619383508554876,364.8357695490074,0.9233226849444265,0.47450428077692497,8.637733624211288,0
41,48.365325,51.89861666666667,40.932125,54.33231616000777,56.57574337192918,47.668929097659706,529.8507342180757,0.9088050940430913,0.5194345453437549,7.904125999093411,0
42,30.036975,35.65593333333333,20.912175,44.55400364930977,52.667815454939415,37.05458624474675,537.7324270040058,0.8801779824254438,0.6305759643975417,6.431676663193061,0
43,21.31715,24.901008333333333,13.172916666666667,39.47649003999089,46.92390107734647,28.43007913858822,429.9286072753148,0.8734760500044622,0.7213780325007982,5.0130052728606636,0
44,46.835525,50.572158333333334,35.34690833333333,57.62181551265437,62.32657038942753,46.90757664039926,571.708759329535,0.9142588841975458,0.5613994772536018,7.553477450875709,0
45,35.757041666666666,37.902991666666665,24.3585,49.06248681951345,51.43998782772598,37.80342349245634,425.2328735988907,0.9073935874996586,0.6200329337667878,6.593114511373722,0
46,35.45568333333333,40.865383333333334,32.06449166666667,47.6486915108875,50.88593350183383,43.5185121432048,377.754489409078,0.9190059700521254,0.6033900738614562,6.4401177599582935,0
47,28.712158333333335,34.46608333333333,19.79835,46.97384153804751,54.994132411192034,35.31650351621509,579.6029140120143,0.8785684062264625,0.6944012282992061,5.382674406092984,0
48,40.52511666666667,41.325,27.318158333333333,50.15812166691508,53.560730095223064,40.390540562631706,500.2819048952267,0.899463404059275,0.5388416251614662,7.810019428990303,0
49,31.068208333333335,34.647125,22.864158333333332,42.82685632431202,48.490936481996734,33.897830393329464,359.5423383054332,0.9065549901293406,0.6152091610870648,6.500243144630746,0
50,34.132133333333336,38.044983333333334,26.260275,36.156820575315464,40.04841394903242,31.34253843034588,311.82988900982036,0.8870114820812429,0.45065449550483255,8.826711270694428,0
51,62.48145,65.39800833333334,49.04963333333333,58.76255402803302,61.03686875733331,48.63383599099385,590.3395544950619,0.9117708481649743,0.4621834278532384,8.786787830185459,0
52,24.062041666666666,26.30755,19.528816666666668,40.65534334498067,43.26023073213434,35.077474532806974,297.01181967996433,0.9098522988512646,0.6807057491813104,5.545758179427495,0
53,34.07749166666667,35.420525,24.150233333333333,45.044615512936325,46.051739927944546,36.66318857672123,385.2393296237576,0.8992379981338554,0.5367950649450686,7.762573355221237,0
54,39.257475,40.506341666666664,28.241691666666668,50.24855800542315,50.70349077183869,39.73990408650894,505.44620928770485,0.891089942282847,0.5445147837699121,7.66780894909407,0
55,18.103891666666666,18.528266666666667,11.351441666666666,33.74117536267713,35.419721921488254,25.006673051173035,219.74538580125594,0.8973422278731142,0.7373047564063104,4.630691017780358,0
