,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,y
0,119.36606666666667,118.319275,103.903825,48.07086031955557,48.03713378010504,50.33952680253072,264.2019236077932,0.9417363529909533,0.15225279109907583,12.652814744287156,0
1,122.48259166666666,124.36216666666667,101.81129166666666,61.31048725095839,50.43813175867595,62.36281074618855,159.9934284673501,0.973077362364361,0.16241347487707075,12.481999854293871,0
2,125.22774166666666,124.68781666666666,113.05349166666667,42.390085028615644,30.267778658165884,45.792355224152104,200.34455024825164,0.9172510204471946,0.11143126690647873,12.613317516992641,0
3,129.10904166666666,125.04625833333333,116.44839166666667,39.02561553964606,30.95767463004821,41.203791733851354,233.00898190466413,0.8992071248251113,0.10634777166198824,12.535649172275363,0
4,132.38281666666666,133.2215,126.6313,43.99275301758676,40.06183288888149,46.393864468375554,230.70697469880108,0.932626734739426,0.12587254727216646,12.795247018744812,0
5,132.520825,132.127775,117.97381666666666,36.453487482718415,34.203802642630855,41.58093430607818,320.58800262221894,0.8666035254434988,0.09512042679642305,12.974393861337274,0
6,103.93889166666666,94.96144166666667,80.13966666666667,53.11790289006395,44.22915710540876,46.45351611976093,279.8239336024705,0.9358154628345976,0.12671617447243036,12.98929845428638,0
7,140.899225,137.43209166666668,128.79169166666668,40.26115500991879,37.362676409195636,46.372640633297245,266.2855329481731,0.9107256613471755,0.11507062634371772,12.934505899671791,0
8,128.321275,129.37068333333335,118.79219166666667,48.30532138430549,39.132014308828886,53.92272069696839,279.30326096910335,0.9243225844223713,0.10628167792402086,13.02646615067471,0
9,129.614225,129.294,118.15730833333333,40.29644776713421,35.392468087621886,48.21202075991973,309.8601168315857,0.8860574609555013,0.09789606556692648,12.947271695286107,0
10,121.73818333333334,124.20461666666667,110.30355,51.331280444121546,48.66795385076018,57.610197222923716,286.5448756419337,0.9417614314576142,0.1405287261413255,12.839609373511081,0
11,92.0547,93.91848333333333,94.00675833333334,42.100737023358626,35.321290157161435,45.786651941276475,65.97361347033973,0.9774612080789482,0.2373651808131879,11.498780164090428,0
12,134.17215833333333,133.49203333333332,127.26150833333334,52.141232275186304,46.464933407164395,54.04377736358674,256.45758014392163,0.945886988817295,0.13972896427270526,12.966542868022238,0
13,122.17534166666667,105.5373,90.71715833333333,46.03908426869425,36.698851372261416,38.71561087715906,333.6375179570303,0.891103159865726,0.0930155294561577,12.923384571759001,0
14,129.02283333333332,128.63854166666667,121.51985,43.4692415619622,38.75661929967487,49.53983487367346,386.4448027398485,0.8814309881250627,0.08555401478342806,13.235053465131948,0
15,134.791525,134.17230833333332,125.74001666666666,50.817260976703324,41.07012439927103,53.81018684846197,155.47837073173457,0.9614284952432703,0.14913682915263093,12.514575705556627,0
16,109.352875,107.31533333333333,94.77425,49.86506947989118,43.788105670629584,48.50092356788167,346.93703151936415,0.9165086599127744,0.09745721482692454,13.303313593577517,0
